id,name,filetype,pending,approved,redacted,is_pdf,is_image,is_irrelevant,site_url,anchor_url,file_url,message_id,request_id
229475,Ldkr_Tirschenreuth_Konzept_Endfassung_170311.pdf,application/pdf,False,True,,True,False,False,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-300/655279/anhang/Ldkr_Tirschenreuth_Konzept_Endfassung_170311.pdf,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-300/#nachricht-655279,https://media.frag-den-staat.de/files/foi/655279/Ldkr_Tirschenreuth_Konzept_Endfassung_170311.pdf?token=1nMxou%3AHU0yge0Z8_aKWEcSglcxhbHj7rdr8lRd24qx7Uv2Aro,655279,235465
231186,10112020-tabelle-epap2020pdf.pdf,application/pdf,False,True,,True,False,False,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-313/658142/anhang/10112020-tabelle-epap2020pdf.pdf,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-313/#nachricht-658142,https://media.frag-den-staat.de/files/foi/658142/10112020-tabelle-epap2020pdf.pdf?token=1nMxoY%3AWNUIPaYz2wsLlx73O_Wr3wo6f9MmSz5bSGF_mfSDpTM,658142,235478
234607,BDs_2297_IV_Fortschreibung_Klimaschutzkonzept_2019_mit_Anlage.pdf,application/pdf,False,True,,True,False,False,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-322/664924/anhang/BDs_2297_IV_Fortschreibung_Klimaschutzkonzept_2019_mit_Anlage.pdf,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-322/#nachricht-664924,https://media.frag-den-staat.de/files/foi/664924/BDs_2297_IV_Fortschreibung_Klimaschutzkonzept_2019_mit_Anlage.pdf?token=1nMxoY%3ANT4dpWJtUoRFrI-EwPQsQkWq7ynAJ0b2a-7h85_KPYE,664924,235487
234606,BDs_4446_IV_Fortschreibung_Klimaschutzkonzept_Sule_1_2021_mit_Anlagen_1-4.pdf,application/pdf,False,True,,True,False,False,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-322/664924/anhang/BDs_4446_IV_Fortschreibung_Klimaschutzkonzept_Sule_1_2021_mit_Anlagen_1-4.pdf,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-322/#nachricht-664924,https://media.frag-den-staat.de/files/foi/664924/BDs_4446_IV_Fortschreibung_Klimaschutzkonzept_Sule_1_2021_mit_Anlagen_1-4.pdf?token=1nMxoY%3A8BrgvCdVJXQNQmuaLIskx90ej_Jj6Et4qujVBICfUd0,664924,235487
234608,Broschre_Klimaschutzkonzept_der_Verwaltung_der_Region_Hannover_2016_BzrE_147.pdf,application/pdf,False,True,,True,False,False,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-322/664924/anhang/Broschre_Klimaschutzkonzept_der_Verwaltung_der_Region_Hannover_2016_BzrE_147.pdf,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-322/#nachricht-664924,https://media.frag-den-staat.de/files/foi/664924/Broschre_Klimaschutzkonzept_der_Verwaltung_der_Region_Hannover_2016_BzrE_147.pdf?token=1nMxoY%3A0_4xtg_KEQx4QGRWtZ24BCDBO_i7TwTaJEHANdDYWJ8,664924,235487
234631,BDs_2297_IV_Fortschreibung_Klimaschutzkonzept_2019_mit_Anlage.pdf,application/pdf,False,True,,True,False,False,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-322/664930/anhang/BDs_2297_IV_Fortschreibung_Klimaschutzkonzept_2019_mit_Anlage.pdf,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-322/#nachricht-664930,https://media.frag-den-staat.de/files/foi/664930/BDs_2297_IV_Fortschreibung_Klimaschutzkonzept_2019_mit_Anlage.pdf?token=1nMxoY%3APIHBtUV7lcy2w4odk-_RHqqaYt3laHD9acxj4i9nBV8,664930,235487
234630,BDs_4446_IV_Fortschreibung_Klimaschutzkonzept_Sule_1_2021_mit_Anlagen_1-4.pdf,application/pdf,False,True,,True,False,False,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-322/664930/anhang/BDs_4446_IV_Fortschreibung_Klimaschutzkonzept_Sule_1_2021_mit_Anlagen_1-4.pdf,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-322/#nachricht-664930,https://media.frag-den-staat.de/files/foi/664930/BDs_4446_IV_Fortschreibung_Klimaschutzkonzept_Sule_1_2021_mit_Anlagen_1-4.pdf?token=1nMxoY%3AgZfKSc2Q9pK3VwHHDlQddv_LeODb6aMyrRhmSKVxB9Q,664930,235487
234632,Broschre_Klimaschutzkonzept_der_Verwaltung_der_Region_Hannover_2016_BzrE_147.pdf,application/pdf,False,True,,True,False,False,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-322/664930/anhang/Broschre_Klimaschutzkonzept_der_Verwaltung_der_Region_Hannover_2016_BzrE_147.pdf,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-322/#nachricht-664930,https://media.frag-den-staat.de/files/foi/664930/Broschre_Klimaschutzkonzept_der_Verwaltung_der_Region_Hannover_2016_BzrE_147.pdf?token=1nMxoY%3AVbJREfcjvqV7M9OwFzec7EZEPfxHvHk0Lqbhz-WKJEI,664930,235487
228000,2021-06-22_IREK_Regionalkonf_0_1.pdf,application/pdf,False,True,,True,False,False,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-326/653628/anhang/2021-06-22_IREK_Regionalkonf_0_1.pdf,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-326/#nachricht-653628,https://media.frag-den-staat.de/files/foi/653628/2021-06-22_IREK_Regionalkonf_0_1.pdf?token=1nMxp2%3AMGjL6klcewPNOgQbf0z6LbL46ur6HMjTpbSodezV0Q8,653628,235491
227998,BROSCHRE_KLIMASCHUZTMANAGMENT_20201209.pdf,application/pdf,False,True,,True,False,False,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-326/653628/anhang/BROSCHRE_KLIMASCHUZTMANAGMENT_20201209.pdf,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-326/#nachricht-653628,https://media.frag-den-staat.de/files/foi/653628/BROSCHRE_KLIMASCHUZTMANAGMENT_20201209.pdf?token=1nMxp2%3Act9vR73TslTJ9MTHuamGWE8AkKlAmkLECsoKMFF0oDg,653628,235491
227999,BROSCHREKOMEMS_Endfassung_20201111.pdf,application/pdf,False,True,,True,False,False,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-326/653628/anhang/BROSCHREKOMEMS_Endfassung_20201111.pdf,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-326/#nachricht-653628,https://media.frag-den-staat.de/files/foi/653628/BROSCHREKOMEMS_Endfassung_20201111.pdf?token=1nMxp2%3A6C2vUCW__ZQAZNDhqYpn1qKFXjd3gX3kQ3lbz0BeTZc,653628,235491
228001,IREK_SHK_Abschlussbericht_Phase_1_Bestandsanalyse_Stand_29.06.20211.pdf,application/pdf,False,True,,True,False,False,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-326/653628/anhang/IREK_SHK_Abschlussbericht_Phase_1_Bestandsanalyse_Stand_29.06.20211.pdf,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-326/#nachricht-653628,https://media.frag-den-staat.de/files/foi/653628/IREK_SHK_Abschlussbericht_Phase_1_Bestandsanalyse_Stand_29.06.20211.pdf?token=1nMxp2%3AGpnWe90bPLSP2bQhl_7IYgelLmjU9WcsKqZ-YY7t8uQ,653628,235491
228002,IREK_SHK_Bestandsanalyse_Stand_15.04_datenminimiert4.pdf,application/pdf,False,True,,True,False,False,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-326/653628/anhang/IREK_SHK_Bestandsanalyse_Stand_15.04_datenminimiert4.pdf,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-326/#nachricht-653628,https://media.frag-den-staat.de/files/foi/653628/IREK_SHK_Bestandsanalyse_Stand_15.04_datenminimiert4.pdf?token=1nMxp2%3ADdZn9F4JgblMIc5IoEk76jw3EcU3gWKqXukMahPRM6o,653628,235491
228003,IREK_SHK_Plan_6_Umwelt_Stand_15.04.2021.pdf,application/pdf,False,True,,True,False,False,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-326/653628/anhang/IREK_SHK_Plan_6_Umwelt_Stand_15.04.2021.pdf,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-326/#nachricht-653628,https://media.frag-den-staat.de/files/foi/653628/IREK_SHK_Plan_6_Umwelt_Stand_15.04.2021.pdf?token=1nMxp2%3AyoDpC8RhyYPWJfjyfbyP7pAgLAW5HJ1lywPLe9G0eFw,653628,235491
227997,KSK_kl.pdf,application/pdf,False,True,,True,False,False,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-326/653628/anhang/KSK_kl.pdf,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-326/#nachricht-653628,https://media.frag-den-staat.de/files/foi/653628/KSK_kl.pdf?token=1nMxp2%3AhkmwXnjAGKV9Kelx5fthchZ4HeOCRdbpEzz0dUKM6lw,653628,235491
230659,geplanteRRBuRKB1_v.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,False,True,,False,False,False,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-335/657227/anhang/geplanteRRBuRKB1_v.xlsx,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-335/#nachricht-657227,https://media.frag-den-staat.de/files/foi/657227/geplanteRRBuRKB1_v.xlsx?token=1nMxop%3AGPnxsWkJcYU8r5FVeWGajr3dtr6wfgduP-O1ewkzj6w,657227,235500
227497,MSVS10095_CPDR08070_4935_001.pdf,application/pdf,False,True,,True,False,False,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-339/652810/anhang/MSVS10095_CPDR08070_4935_001.pdf,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-339/#nachricht-652810,https://media.frag-den-staat.de/files/foi/652810/MSVS10095_CPDR08070_4935_001.pdf?token=1nMxpA%3Al5E3azEIwxvgLavwTZ3ZJycXdyo4_HrQuVG9pQ8Nv6Q,652810,235504
230927,22_01_07_FragdenStaat_geschwaerzt.pdf,application/pdf,False,True,,True,False,False,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-342/657550/anhang/22_01_07_FragdenStaat_geschwaerzt.pdf,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-342/#nachricht-657550,https://media.frag-den-staat.de/files/foi/657550/22_01_07_FragdenStaat_geschwaerzt.pdf?token=1nMxop%3AFJ9M8aRDtn5DbAlPx2hq9OpIP0IZ7WJB3VYMCht8-Qs,657550,235507
231883,DOC000_geschwaerzt.pdf,application/pdf,False,True,,True,False,False,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-352/659491/anhang/DOC000_geschwaerzt.pdf,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-352/#nachricht-659491,https://media.frag-den-staat.de/files/foi/659491/DOC000_geschwaerzt.pdf?token=1nMxog%3A1wvbREKxk-SaIdRnnt4JTZ0LG6Ap4qRR1YwxvyxJtRU,659491,235517
229582,106.2904-AnfragevonFragdenstaatzuKlimaschutz-undKlimaanpassungskonzepte-28.12.2021_geschwaerzt.pdf,application/pdf,False,True,,True,False,False,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-353/655371/anhang/106.2904-AnfragevonFragdenstaatzuKlimaschutz-undKlimaanpassungskonzepte-28.12.2021_geschwaerzt.pdf,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-353/#nachricht-655371,https://media.frag-den-staat.de/files/foi/655371/106.2904-AnfragevonFragdenstaatzuKlimaschutz-undKlimaanpassungskonzepte-28.12.2021_geschwaerzt.pdf?token=1nMxou%3ADanONW1Ds9X5IyNwfDq4N5r6_a4vXO1L3YvhemKY-7U,655371,235518
227548,2021-12-16-AntwortUIGAnfrageKlimaschutz_geschwaerzt.pdf,application/pdf,False,True,,True,False,False,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-357/652898/anhang/2021-12-16-AntwortUIGAnfrageKlimaschutz_geschwaerzt.pdf,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-357/#nachricht-652898,https://media.frag-den-staat.de/files/foi/652898/2021-12-16-AntwortUIGAnfrageKlimaschutz_geschwaerzt.pdf?token=1nMxp8%3AE3IShCV_rspfNT6UKMeOfxGSHEHHL13VnGRS5mJ4nqM,652898,235522
232078,EKSP2014_2020.pdf,application/pdf,False,True,,True,False,False,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-358/659819/anhang/EKSP2014_2020.pdf,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-358/#nachricht-659819,https://media.frag-den-staat.de/files/foi/659819/EKSP2014_2020.pdf?token=1nMxoV%3Alx5PCzylRqkcdhYNe_C9VYCpKOkgn6YuViZQjy7vYfg,659819,235523
232079,Sofortmanahmenprogramm_2020.pdf,application/pdf,False,True,,True,False,False,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-358/659819/anhang/Sofortmanahmenprogramm_2020.pdf,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-358/#nachricht-659819,https://media.frag-den-staat.de/files/foi/659819/Sofortmanahmenprogramm_2020.pdf?token=1nMxoV%3A23T2l4Jbj7A9uNcV-JS4rC8WMD5TcjroRjefIwQj9cg,659819,235523
232080,Umsetzungsbericht_2018.pdf,application/pdf,False,True,,True,False,False,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-358/659819/anhang/Umsetzungsbericht_2018.pdf,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-358/#nachricht-659819,https://media.frag-den-staat.de/files/foi/659819/Umsetzungsbericht_2018.pdf?token=1nMxoV%3ABJlUckvf4DgQ8euWkUuduqe2phygORo8rYxTrWuP8tg,659819,235523
232339,bersichtjhrlichFllungPflanzung.pdf,application/pdf,False,True,,True,False,False,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-364/660553/anhang/bersichtjhrlichFllungPflanzung.pdf,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-364/#nachricht-660553,https://media.frag-den-staat.de/files/foi/660553/bersichtjhrlichFllungPflanzung.pdf?token=1nMxoe%3Ach559sRgbzhMpehH3TuhrStk4XtH_t9uky_cHiKM094,660553,235529
231411,KlimaschutzberichtStadtAmberg_2010-2020.pdf,application/pdf,False,True,,True,False,False,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-367/658595/anhang/KlimaschutzberichtStadtAmberg_2010-2020.pdf,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-367/#nachricht-658595,https://media.frag-den-staat.de/files/foi/658595/KlimaschutzberichtStadtAmberg_2010-2020.pdf?token=1nMxol%3ALVoQ6Lv1b9-tne2YwAixZf8AayZBZDZ2LdHD2GFbGYA,658595,235532
231898,Sachstandsbericht1MioBume.pdf,application/pdf,False,True,,True,False,False,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-374/659524/anhang/Sachstandsbericht1MioBume.pdf,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-374/#nachricht-659524,https://media.frag-den-staat.de/files/foi/659524/Sachstandsbericht1MioBume.pdf?token=1nMxog%3ARzeN2-dwQYAAO6JIZzlSOlkhGvHeSfbinYELOSEJvAI,659524,235539
227495,Karte-5StarkregengefaehrdungStadtLandauinderPfalz2018-11-27.pdf,application/pdf,False,True,,True,False,False,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-377/652806/anhang/Karte-5StarkregengefaehrdungStadtLandauinderPfalz2018-11-27.pdf,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-377/#nachricht-652806,https://media.frag-den-staat.de/files/foi/652806/Karte-5StarkregengefaehrdungStadtLandauinderPfalz2018-11-27.pdf?token=1nMxpA%3AFaFKWf9WH4YelFUA_f6LZK-o1j_WjALQXRpFUDylYF0,652806,235542
231896,220113AnfrageIFSSemsrottFristverlngerung_geschwaerzt.pdf,application/pdf,False,True,,True,False,False,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-380/659520/anhang/220113AnfrageIFSSemsrottFristverlngerung_geschwaerzt.pdf,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-380/#nachricht-659520,https://media.frag-den-staat.de/files/foi/659520/220113AnfrageIFSSemsrottFristverlngerung_geschwaerzt.pdf?token=1nMxoW%3AKq0yYfIxk962lONxA5Tr8oTQpuV4Y2mHbAL96gJI9c4,659520,235545
238414,Klimaschutz_und_Klimaschutzkonzepte_AB_geschwaerzt.pdf,application/pdf,False,True,,True,False,False,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-380/669810/anhang/Klimaschutz_und_Klimaschutzkonzepte_AB_geschwaerzt.pdf,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-380/#nachricht-669810,https://media.frag-den-staat.de/files/foi/669810/Klimaschutz_und_Klimaschutzkonzepte_AB_geschwaerzt.pdf?token=1nMxoW%3AAMDsHxqEZzEXym2S7kSNJwL2p0NqCpboxM2Sfd3Su9w,669810,235545
229403,Ref_III_003_2021_Massnahmensteckbriefe1.pdf,application/pdf,False,True,,True,False,False,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-382/655138/anhang/Ref_III_003_2021_Massnahmensteckbriefe1.pdf,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-382/#nachricht-655138,https://media.frag-den-staat.de/files/foi/655138/Ref_III_003_2021_Massnahmensteckbriefe1.pdf?token=1nMxov%3AC3ZuBn4eedirkKa00xpqPTel_KiVyEjT_igcO0zDGcU,655138,235547
231539,KlimaUmweltundRessourcenschutzmanahmenderStadtPirmasens.pdf,application/pdf,False,True,,True,False,False,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-384/658862/anhang/KlimaUmweltundRessourcenschutzmanahmenderStadtPirmasens.pdf,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-384/#nachricht-658862,https://media.frag-den-staat.de/files/foi/658862/KlimaUmweltundRessourcenschutzmanahmenderStadtPirmasens.pdf?token=1nMxok%3AkwDeoePnIKVPoEQo0ZGBpoeOWL2ttVHvmQzVxRgUMHY,658862,235549
231541,Pirmasens_Kernstadt_1_10000_A1.pdf,application/pdf,False,True,,True,False,False,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-384/658863/anhang/Pirmasens_Kernstadt_1_10000_A1.pdf,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-384/#nachricht-658863,https://media.frag-den-staat.de/files/foi/658863/Pirmasens_Kernstadt_1_10000_A1.pdf?token=1nMxok%3Au6vSEp5pTLVXB6x9wRTxuzOk33Gg_0BiNfeTRZ1Yxj8,658863,235549
231548,Erlenbrunn_1_7500.pdf,application/pdf,False,True,,True,False,False,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-384/658865/anhang/Erlenbrunn_1_7500.pdf,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-384/#nachricht-658865,https://media.frag-den-staat.de/files/foi/658865/Erlenbrunn_1_7500.pdf?token=1nMxok%3AdWub04aNGQ__sEXmedsgYOiZhIvvpXmQ3rCLSw4RFLY,658865,235549
231542,Fehrbach_1_7500.pdf,application/pdf,False,True,,True,False,False,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-384/658865/anhang/Fehrbach_1_7500.pdf,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-384/#nachricht-658865,https://media.frag-den-staat.de/files/foi/658865/Fehrbach_1_7500.pdf?token=1nMxok%3APnjktL0jOiYH1IznV5LfSoIAeETnR3dyb8mzoyU3-RU,658865,235549
231543,Gersbach_1_7500.pdf,application/pdf,False,True,,True,False,False,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-384/658865/anhang/Gersbach_1_7500.pdf,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-384/#nachricht-658865,https://media.frag-den-staat.de/files/foi/658865/Gersbach_1_7500.pdf?token=1nMxok%3A_BMXHTNdoKSTDjcTNBgP6hhZleKfTrVNg9pGSCUy9yM,658865,235549
231544,Hengsberg_1_5000.pdf,application/pdf,False,True,,True,False,False,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-384/658865/anhang/Hengsberg_1_5000.pdf,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-384/#nachricht-658865,https://media.frag-den-staat.de/files/foi/658865/Hengsberg_1_5000.pdf?token=1nMxok%3A3c8ZTJETyYsRRcOQ6xPq-7s6sFRGCQQsFKe8C3hn0_U,658865,235549
231545,Niedersimten_1_5000.pdf,application/pdf,False,True,,True,False,False,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-384/658865/anhang/Niedersimten_1_5000.pdf,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-384/#nachricht-658865,https://media.frag-den-staat.de/files/foi/658865/Niedersimten_1_5000.pdf?token=1nMxok%3A0E1oW8GtygfwBmbW__lLXCUXw6fARfRX5dyHQVRnjeY,658865,235549
231546,Windsberg_1_5000.pdf,application/pdf,False,True,,True,False,False,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-384/658865/anhang/Windsberg_1_5000.pdf,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-384/#nachricht-658865,https://media.frag-den-staat.de/files/foi/658865/Windsberg_1_5000.pdf?token=1nMxok%3Ai5iyiEm3cytxtAnXL1ypErJLgdDyUMKlQOAQ-qvNLOw,658865,235549
231547,Winzeln_1_7500.pdf,application/pdf,False,True,,True,False,False,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-384/658865/anhang/Winzeln_1_7500.pdf,https://fragdenstaat.de/anfrage/klimaschutz-und-klimaanpassungskonzepte-384/#nachricht-658865,https://media.frag-den-staat.de/files/foi/658865/Winzeln_1_7500.pdf?token=1nMxok%3APeONjY3lPkGuOh8sUm8TgMR7kwrt7Wud1odTB3-A4m0,658865,235549
